GENE	Degree	Betweenness	Closeness	Clustering	Brokering	Bridgeness
ABLIM1	15.000000000000000	5013.326552952128623	0.321721666262682	0.057142857142857	0.001522210434061	872.318141185679110
ABLIM3	2.000000000000000	0.000000000000000	0.298256877788835	1.000000000000000	0.000000000000000	0.000000000000000
ABP1	3.000000000000000	128.166345047540403	0.263059543022169	0.000000000000000	0.000322893122376	71.203525026411342
ABR	2.000000000000000	155.640968954556286	0.276057760874733	0.000000000000000	0.000215262081584	674.119946784421927
ABT1	2.000000000000000	157.315015370853700	0.269577832583781	0.000000000000000	0.000215262081584	2941.995092649731305
ABTB2	3.000000000000000	102.436041965911954	0.276156223992391	0.000000000000000	0.000322893122376	167.025139223179451
ACAA2	1.000000000000000	0.000000000000000	0.221610017889088	0.000000000000000	0.000107631040792	0.000000000000000
ACACA	18.000000000000000	17271.086780161112983	0.333405102809775	0.084967320261438	0.001772746554224	778.854993268939438
ACACB	4.000000000000000	5236.687780466087133	0.297226398797146	0.000000000000000	0.000430524163169	3525.448528331454781
ACAD8	2.000000000000000	47.431115788327382	0.266217765042980	0.000000000000000	0.000215262081584	840.399206503039977
ACADM	3.000000000000000	241.782931420544884	0.282624566526738	0.000000000000000	0.000322893122376	1729.129504664967499
ACADS	1.000000000000000	0.000000000000000	0.237118137967996	0.000000000000000	0.000107631040792	0.000000000000000
ACADSB	1.000000000000000	0.000000000000000	0.236695284436858	0.000000000000000	0.000107631040792	0.000000000000000
ACADVL	4.000000000000000	248.824828618345265	0.282092543113918	0.000000000000000	0.000430524163169	433.681905779876104
ACAN	16.000000000000000	26313.719182677148638	0.264836668376945	0.033333333333333	0.001664693430919	412.902992953786224
ACAP1	7.000000000000000	3428.656094862538794	0.308876329787234	0.190476190476190	0.000609909231156	1038.474971541839068
ACAT1	10.000000000000000	4480.556893797664088	0.309020155657553	0.022222222222222	0.001052392398857	1054.477401995134414
ACAT2	13.000000000000000	2258.363524298100856	0.313165700417959	0.064102564102564	0.001309510996305	723.462281729509755
ACBD3	4.000000000000000	189.586686203462648	0.260193794107763	0.000000000000000	0.000430524163169	128.375409296961976
ACCN1	4.000000000000000	44.773984795149268	0.254757334795722	0.500000000000000	0.000215262081584	23.158957652663418
ACCN2	4.000000000000000	567.518824362397709	0.273409452062857	0.333333333333333	0.000287016108779	408.654301429084171
ACCN3	7.000000000000000	2558.970222340306464	0.290280251195051	0.095238095238095	0.000681663258350	742.069066237379388
ACD	9.000000000000000	1495.494835313812700	0.289646787417776	0.277777777777778	0.000699601765149	317.636207681200347
ACE	3.000000000000000	67.685588660287806	0.234425857240179	0.000000000000000	0.000322893122376	57.199089008693917
ACE2	3.000000000000000	208.668947588315604	0.262657959460606	0.000000000000000	0.000322893122376	343.231166126575204
ACHE	9.000000000000000	17514.869392958982644	0.288316524437548	0.083333333333333	0.000887956086535	2576.347207599649664
ACIN1	13.000000000000000	7539.098573555542316	0.305554642023218	0.076923076923077	0.001291572489506	413.717349901746729
ACLY	11.000000000000000	1561.934756672772892	0.309020155657553	0.090909090909091	0.001076310407922	1035.008648173667325
